aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Vehicles,Cars per Capita,1 or more,0.0909818227040023,5162
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,American Indian or Alaska Native,0.00766192919809871,5163
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Ability to Understand English,Never,0.0313343529096688,5164
Reporting Group,Ferry,Ferry,Fares,Fare Product,Student Pass (M7),0.00524963437051349,5165
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Vehicles,Usable Cars,0,0.332575294453275,5166
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Asian,0.119863472619639,5167
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Ability to Understand English,Prefer not to say,0.0006483941672716,5168
Reporting Group,Ferry,Ferry,Fares,Fare Product,1-day Pass,0.0421413141193361,5169
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Vehicles,Usable Cars,1,0.503411174960264,5170
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Black or African American,0.172874248192904,5171
Reporting Group,Ferry,Ferry,Fares,Fare Product,Other,0.0132666478820325,5172
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Age,Under 18,0.00829431252107471,5173
Reporting Group,Ferry,Ferry,Fares,Reduced Fares,Full Fare,0.802822133915363,5174
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Vehicles,Usable Cars,2,0.138101642417573,5175
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Middle Eastern or North African,0.00931728427176201,5176
Reporting Group,Ferry,Ferry,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.14242355891387,5177
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Vehicles,Usable Cars,3 or more,0.0259118881688878,5178
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Age,18 to 25,0.190598852145015,5179
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.00633764513916807,5180
Reporting Group,Ferry,Ferry,Fares,Reduced Fares,Student (S-Card or M7),0.000806039658478011,5181
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Access Mode,Access to First MBTA Service,Walked,0.980666938735984,5182
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Age,26 to 34,0.414778198403015,5183
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,White,0.535318182893088,5184
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00410870783213784,5185
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Aquarium,Other Demographics,Age,35 to 44,0.255764477677314,5186
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Other,0.174939500713379,5187
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.00966998914028401,5188
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Race,Prefer not to say,0.035684725802256,5189
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.00556128130814617,5190
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Title VI Minority,Yes,0.52179126351025,5191
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,Different MBTA Service,0.0544002970664686,5192
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Race and Ethnicity,Title VI Minority,No,0.47820873648975,5193
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,Drive Alone,0.109728926847382,5194
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0342641596030004,5195
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.56145562569625,5196
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,5 days per week,0.51890337478307,5197
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,Walk,0.184274043817304,5198
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.376531748978834,5199
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0,5200
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.288564841693488,5201
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Cars per Capita,0.5,0.130596531179365,5202
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0196427464221094,5203
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Cars per Capita,1 or more,0.0660011611586785,5204
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Usable Cars,0,0.485617391539324,5205
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,30% to 60% of Area Median Income,0.315828689486215,5206
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Usable Cars,1,0.399972527348799,5207
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Usable Cars,2,0.099954287309887,5208
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Race and Ethnicity,Race,Other,0.180009017871782,5209
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Vehicles,Usable Cars,3 or more,0.0144557938019897,5210
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,Walked,0.91817026038658,5211
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,60% to 80% of Area Median Income,0.266289767433836,5212
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Race and Ethnicity,Race,Prefer not to say,0.0743974422036399,5213
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0303627236054345,5214
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,80% to 100% of Area Median Income,0.0931914443946034,5215
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Race and Ethnicity,Title VI Minority,Yes,0.716988523032729,5216
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,Drove Alone,0.00409203081229108,5217
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,100% to 140%  of Area Median Income,0.0400359287119147,5218
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Race and Ethnicity,Title VI Minority,No,0.283011476967271,5219
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.0074855401214799,5220
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,130% to 200% of Area Median Income,0.0171793588903074,5221
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0444684151839822,5222
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0202667917076555,5223
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,200% or more of Area Median Income,0.00600501190435113,5224
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,5 days per week,0.503939011974596,5225
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.0196238618812707,5226
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Household Income,Prefer not to say,0.0867378627376557,5227
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Orient Heights,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00968009445799178,5228
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Other Demographics,Ability to Understand English,Sometimes,0.149509609963103,5229
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.147755369176322,5230
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.088516669090674,5231
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.119713643929478,5232
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Frequency,Less than once per month,0.0956068906449476,5233
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.625896974843081,5234
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0280871751327772,5235
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.18561343922215,5236
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.123370461015933,5237
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0370277874898024,5238
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Cars per Capita,0,0.463946081488523,5239
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.332603581090671,5240
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Cars per Capita,0.5,0.134073694940623,5241
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0175484625740326,5242
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Cars per Capita,1 or more,0.0438367476849363,5243
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Usable Cars,0,0.463071718654749,5244
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Usable Cars,1,0.428040937931982,5245
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Usable Cars,2,0.0987086692596313,5246
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Vehicles,Usable Cars,3 or more,0.0101743811658038,5247
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,Walked,0.904164846385015,5248
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0295471055318517,5249
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,Drove Alone,0.00690049364779407,5250
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00984903517728389,5251
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0222437368672187,5252
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.0238602728722848,5253
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Access Mode,Access to First MBTA Service,The RIDE,0.00343576850297939,5254
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Different MBTA Service,0.111844989332788,5255
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Drive Alone,0.27164859572727,5256
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.392290381973873,5257
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Walk,0.188619691965982,5258
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.273898939123827,5259
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.0311102668264313,5260
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0454014086565158,5261
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.107037849776975,5262
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Alternative Mode,Other,0,5263
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Used Alternative Mode,No,0.907490332831447,5264
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Alternative Modes,Used Alternative Mode,Yes,0.0925096671685533,5265
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,Monthly Pass,0.472338206257715,5266
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,Pay-as-you-go,0.272263884325728,5267
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,7-day Pass,0.215123715713825,5268
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,Student Pass (M7),0.0180892564935997,5269
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,Semester Pass,0.00211004111629628,5270
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,1-day Pass,0.0153476384445345,5271
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Fare Product,Other,0.0047256627570566,5272
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Reduced Fares,Full Fare,0.868429656455913,5273
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Alternative Modes,Alternative Mode,Other,0,5274
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,State,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.057916478044364,5275
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Government Center,Income,Title VI Low-Income,Yes,0.828732915206529,5276
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.0828062475797083,5277
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Revere Beach,Alternative Modes,Used Alternative Mode,No,0.904783869267264,5278
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Orient Heights,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0201586425671364,5279
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Maverick,Alternative Modes,Alternative Mode,Different MBTA Service,0.331835205992509,5280
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.107439438922594,5281
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Bowdoin,Trip Purpose and Frequency,Frequency,Less than once per month,0.14954175809991,5282
Reporting Group,Rapid Transit or Bus Rapid Transit - Blue Line,Orient Heights,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.0311181125665506,5283
